3.09604	29.1295
3.1147	33.2821
3.24847	36.4215
3.15177	40.2265
3.18226	39.2063
3.2358	42.8394
3.17056	42.612
3.34123	44.5498
3.2124	41.4607
3.21205	30.9552
3.20319	37.677
3.12916	38.1301
3.22678	41.1966
3.15647	34.1192
3.16184	35.1534
3.23598	37.7426
3.22836	42.696
3.22576	42.7948
3.20185	44.2597
3.19578	43.252
3.21055	37.577
3.14856	29.4196
3.23917	33.8365
3.22849	37.2982
3.22801	42.1213
