3.09604	3.09604
0	3.1147
2.96439e-323	3.24847
6.92312e-310	3.15177
6.95298e-310	3.18226
4.02248e-315	3.2358
6.92312e-310	3.17056
6.95298e-310	3.34123
6.92312e-310	3.2124
6.92312e-310	3.21205
0	3.20319
6.92312e-310	3.12916
4.94066e-324	3.22678
6.92312e-310	3.15647
4.94066e-324	3.16184
0	3.23598
4.94066e-324	3.22836
6.92312e-310	3.22576
6.92312e-310	3.20185
3.2522e-314	3.19578
6.95298e-310	3.21055
6.95298e-310	3.14856
6.92312e-310	3.23917
0	3.22849
4.94066e-324	3.237
