3.22636	30.4706
3.22575	34.6129
3.48871	39.747
3.32755	42.7977
3.38585	42.1671
3.48226	46.8447
3.39045	46.0593
3.44327	46.252
3.45975	45.3014
3.44165	33.6096
3.42202	40.7266
3.2905	40.3307
3.463	44.8856
3.30208	35.9381
3.24568	36.2893
3.48896	41.3774
3.4768	46.7213
3.46208	46.624
3.42889	48.0231
3.44186	47.2173
3.44633	40.9068
3.37672	31.858
3.48912	37.0377
3.43231	40.1794
3.4775	46.0934
